,ARS,AUD,BRL,CAD,CHF,CLP,CNH,COP,CZK,EUR,GBP,HUF,IDR,ILS,INR,JPY,KRW,MXN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR
2006-03-16,0.026973361149310322,0.007441827346262279,0.09049860945705077,-0.009591483108610927,-0.03736775665230634,0.004576045242205204,,0.012028442223914766,-0.02775211261107982,-0.021460439810966684,-0.0027658208581617504,0.014110071223863657,0.05665457911514826,0.0014320795162320857,0.03000664122284728,-0.04731599433594936,-0.008020561546670451,0.02707703145818248,-0.022341146900488877,0.026566668331600905,0.0009378817442579585,0.01060345428366842,-0.007570024646394275,0.02835538153885715,-0.001682934567417614,-0.02732852908113188,-0.011847458764458226,0.002302272517340454,0.08560117226912556,-0.03746826230177178,0.024006486078949694
2006-03-17,0.026984361263959755,0.007428492901002518,0.08960661910965499,-0.010000256171777445,-0.03696362034444157,0.004593840481667028,,0.012033345772555515,-0.027780026150829387,-0.02193132490554646,-0.00298353883031713,0.013225288386974534,0.05323527566940646,0.0011419170825745933,0.030001678265024825,-0.050480044004958834,-0.007979030021825038,0.028889765052084238,-0.02210187241488051,0.025904204248511115,0.0009205794797429937,0.009389904766612443,-0.007472846584172231,0.02800054388275004,-0.004447574818390641,-0.02740327884061961,-0.011888110541781792,0.004639656944806728,0.08538250940124144,-0.036155535097393124,0.02587662485730408
2006-03-20,0.026956529991935235,0.007747612621575165,0.08906174174019567,-0.010183130768193114,-0.0392983039815264,0.004507499222025111,,0.012070564867333728,-0.029689786408994313,-0.023357558576562926,-0.0031964059957532674,0.013777696621799259,0.053573737917550435,0.0010430184407807228,0.029964185590099644,-0.04905516154230643,-0.007437714888290466,0.028470264934574295,-0.024037825655348847,0.027424693921063767,0.0009393945484231075,0.007091063807617364,-0.007720167684154592,0.027969633687208836,-0.004894008583883983,-0.029060474739237157,-0.01251340902934696,-0.0008252578431446453,0.08650597127738129,-0.03568761345639854,0.02515276656338026
2006-03-21,0.026926249146427893,0.00746411791198106,0.09761492399284695,-0.010824409443356426,-0.03819925558229246,0.004540991464690193,,0.009308475871868088,-0.02887010832061309,-0.022585323574091917,-0.003260400163974928,0.011341676303392466,0.060571760806548795,0.0011888879474503428,0.029987500138525167,-0.04906038415489269,-0.008024315179572378,0.02991544704620147,-0.023247286791090813,0.026646038706068433,0.000862528090557671,0.007061797377139971,-0.007976988704952849,0.02767993274484546,-0.005134640513143543,-0.028024166056203285,-0.012498446367342826,1.9115360849372876e-05,0.09202587011841754,-0.03556692218465063,0.02569647990534955
2006-03-22,0.029525163833150157,0.007148214280214271,0.09984003188883558,-0.010618186185394214,-0.03724978090147982,0.004527138176702997,,0.013372637006947345,-0.028150761571180124,-0.022505862024472304,-0.003214947453223723,0.011507606311039325,0.05721269632997922,0.0013793328660036714,0.029905703480347837,-0.04770143486193747,-0.008029398073001555,0.02795113471716746,-0.02255980966068159,0.026095211325050358,-0.0009296742346349132,0.007065462526806981,-0.00782803149946838,0.02772103457295325,0.0059555871895792525,-0.02740285391849398,-0.01238686333137788,0.003088738010379069,0.08843704133468838,-0.0341433511713044,0.024637135821319912
2006-03-23,0.02946845371347611,0.007004549858642489,0.0933250114114088,-0.010366541258632976,-0.037104275739279866,0.0044696152275097096,,0.013328762784372644,-0.02817888016188949,-0.022306844602040476,-0.003239090704346747,0.011534063590014633,0.050367542854693415,0.0012025099762024063,0.02983902154013493,-0.04783843601774398,-0.00859413801578565,0.02845840833591088,-0.0223574272108944,0.025963357136334037,0.0014444380778113675,0.007018986361936055,-0.007528244146178247,0.031236028682152504,0.0030083473422033123,-0.02757026547607103,-0.012567402903837028,0.0045926768165433385,0.08527951393789249,-0.034536008921771014,0.024732619262795127
2006-03-24,0.02948952939735772,0.007093057943539413,0.09542281579582619,-0.010387902548182346,-0.03716183974348502,0.004498619531825867,,0.013352373592514268,-0.02818874426417876,-0.022211673569308636,-0.0033878065977906765,0.011523152121791062,0.049971800572926064,0.0017815140232021443,0.02978560156634044,-0.047829928933825414,-0.008547153843564026,0.028318412019740405,-0.02241199447847386,0.025617817353323774,0.0018265700156467892,0.007053633056990316,-0.007911481163227277,0.029333405674755852,0.0017247559328710397,-0.027450832798521903,-0.012555312834512292,0.00696338672686885,0.08539990134067782,-0.03489773023645321,0.024489321029669373
2006-03-27,0.029510590309707815,0.006812137727274703,0.09950798185199827,-0.010326891430080976,-0.03594482048278697,0.003926679182586423,,0.013269902682883802,-0.02734633277764864,-0.021658706034573424,-0.0033157836619637344,0.010689142844189611,0.05406479963204183,0.0017175873418950255,0.02976257632320197,-0.04634192423524818,-0.009244744818649972,0.027643817379887706,-0.02142187103772178,0.024988233125099336,0.012166552616646847,0.005873926740559789,-0.007550304497936045,0.031558767613374186,0.002882939182020175,-0.02661923014462797,-0.012198742348277045,0.006156402476213476,0.08529335315604823,-0.034108943633500685,0.02399743314577832
2006-03-28,0.029457208912561983,0.006569014143035185,0.09674360091202537,-0.010197017873940478,-0.03489985577826492,0.0043465574644319495,,0.013288604028370423,-0.026620740344058366,-0.02065659542770373,-0.0032769700793843586,0.010981666982895561,0.05399523330070958,0.0016918489545165404,0.029803861047717668,-0.04487075540247826,-0.00921932443865574,0.028106238958288985,-0.02115033333430492,0.024516618759477117,0.012165996158447418,0.00591004908184631,-0.007323479063806731,0.0313356838214738,0.002939150474762978,-0.026209004404057434,-0.012357923093549557,0.0015102054307591644,0.08234677636388431,-0.03410015595635248,0.02321198269741978
2006-03-29,0.03450254235907125,0.006285102510277842,0.10169972162234352,-0.009826180680579255,-0.033650652426775084,0.0043378475577097,,0.01322136407111752,-0.025545294719923523,-0.0197644682616287,-0.00309419348924379,0.010536076049139654,0.06007766959726238,0.0017661514450331248,0.0339502156944785,-0.04335086748716783,-0.009841867199857978,0.027534960539123573,-0.01964734460872698,0.023907746544271302,0.01231725212861274,0.005878077380677032,-0.007039920503147723,0.030816299713207974,0.005250892385343937,-0.024986779981302786,-0.012902328014715565,0.0038326131704564436,0.09261940305247035,-0.0354293716756901,0.02233542716832474
2006-03-30,0.03457340106894037,0.006777210139001859,0.10348666971049324,-0.009377806555863287,-0.03601729617381675,0.004873420389210788,,0.013221904020622541,-0.02725938829908043,-0.02152784426372542,-0.003400577269694752,0.010592009868338548,0.06071889552350343,0.0017957592981804806,0.029826045685995974,-0.053908933086914,-0.008550310774668125,0.027934927156003923,-0.02116900574821843,0.026141303207965413,0.012175254720026698,0.007053714881206143,-0.0076140510634026635,0.0312330820604234,0.003377645432229536,-0.026854996799125213,-0.01314773040054501,0.0035238046769495678,0.076732829597704,-0.03420616567858839,0.02340219377907528
2006-03-31,0.034604962651264025,0.006851256680637274,0.10375531745325445,-0.010196168313320856,-0.03584722358265686,0.003348640851364812,,0.01050175930659836,-0.027621086576364844,-0.02156726947152965,-0.0034726525261233356,0.011854168135331753,0.06074040300149527,0.0022008536795005093,0.029857739525001762,-0.05242758267775773,-0.008609157112244753,0.028120094110574995,-0.020999924307147238,0.026602087232236768,0.012174239200484714,0.007073114806448883,-0.007580424147372276,0.030952650934871918,-0.0006119819796107825,-0.027002749542521444,-0.012862341217674045,0.006231247302233491,0.08251815484655861,-0.03701837102272218,0.0233521307830909
